Year	Segment	Category	Sub-Category	Sales	Profit
2017	Home Office	Office Supplies	Labels	29.60	14.80
2017	Home Office	Furniture	Bookcases	514.17	-30.25
2017	Home Office	Technology	Phones	279.96	17.50
2017	Consumer	Technology	Accessories	132.52	54.33
2017	Consumer	Office Supplies	Art	16.40	4.76
2017	Consumer	Office Supplies	Paper	40.03	15.01
2017	Corporate	Office Supplies	Storage	"1,347.52"	84.22
2017	Corporate	Office Supplies	Art	8.40	4.20
2017	Consumer	Technology	Phones	88.78	7.77
2017	Consumer	Office Supplies	Labels	11.56	5.43
2017	Consumer	Office Supplies	Storage	15.58	3.90
2017	Corporate	Office Supplies	Art	14.70	4.12
2017	Corporate	Office Supplies	Fasteners	14.13	0.71
2017	Consumer	Office Supplies	Paper	122.97	60.26
2017	Home Office	Furniture	Chairs	280.79	35.10
2017	Home Office	Office Supplies	Storage	68.45	7.70
2017	Home Office	Office Supplies	Art	88.04	6.60
2017	Home Office	Office Supplies	Art	15.87	1.98
2017	Home Office	Office Supplies	Storage	215.59	-48.51
2017	Home Office	Office Supplies	Art	3.76	1.09
2017	Consumer	Office Supplies	Paper	37.94	18.21
2017	Consumer	Office Supplies	Binders	18.29	6.63
2017	Consumer	Technology	Machines	385.80	130.21
2017	Consumer	Office Supplies	Storage	102.96	1.03
2017	Consumer	Furniture	Bookcases	174.42	41.86
2017	Consumer	Office Supplies	Appliances	61.44	16.59
2017	Consumer	Office Supplies	Binders	4.57	-3.81
2017	Home Office	Office Supplies	Binders	91.20	41.95
2017	Home Office	Furniture	Tables	452.94	67.94
2017	Consumer	Office Supplies	Paper	19.04	9.33
2017	Consumer	Office Supplies	Binders	13.13	4.27
2017	Consumer	Office Supplies	Art	64.14	16.68
2017	Consumer	Furniture	Chairs	858.24	143.04
2017	Consumer	Furniture	Furnishings	17.09	1.07
2017	Consumer	Technology	Accessories	63.92	19.18
2017	Consumer	Technology	Phones	71.98	9.00
2017	Consumer	Office Supplies	Paper	19.44	9.33
2017	Consumer	Furniture	Furnishings	8.86	-6.86
2017	Home Office	Office Supplies	Storage	164.74	-39.12
2017	Home Office	Furniture	Chairs	470.30	-87.34
2017	Home Office	Technology	Phones	47.98	6.00
2017	Consumer	Office Supplies	Art	181.86	50.92
2017	Home Office	Furniture	Chairs	291.14	-25.47
2017	Consumer	Technology	Phones	47.98	4.80
2017	Consumer	Office Supplies	Art	19.56	1.71
2017	Consumer	Office Supplies	Art	4.26	1.75
2017	Home Office	Office Supplies	Labels	44.40	22.20
2017	Home Office	Office Supplies	Storage	84.55	22.83
2017	Home Office	Office Supplies	Paper	17.94	8.79
2017	Corporate	Technology	Phones	119.96	7.50
2017	Corporate	Technology	Phones	239.98	27.00
2017	Corporate	Furniture	Furnishings	31.17	9.35
2017	Corporate	Furniture	Tables	120.96	-28.22
2017	Corporate	Technology	Phones	"2,239.94"	223.99
2017	Corporate	Office Supplies	Appliances	76.61	6.70
2017	Corporate	Office Supplies	Storage	142.78	17.85
2017	Corporate	Office Supplies	Paper	91.36	29.69
2017	Consumer	Furniture	Chairs	698.35	52.38
2017	Consumer	Furniture	Bookcases	77.73	-3.89
2017	Corporate	Office Supplies	Art	14.02	4.73
2017	Consumer	Furniture	Chairs	301.96	90.59
2017	Consumer	Office Supplies	Appliances	180.66	50.58
2017	Consumer	Technology	Phones	191.98	51.83
2017	Consumer	Technology	Phones	65.99	17.16
2017	Consumer	Furniture	Chairs	"1,212.96"	90.97
2017	Consumer	Office Supplies	Paper	18.54	8.71
2017	Home Office	Office Supplies	Supplies	16.68	4.34
2017	Home Office	Office Supplies	Paper	19.44	9.33
2017	Home Office	Office Supplies	Paper	192.16	92.24
2017	Corporate	Office Supplies	Binders	5.94	-8.90
2017	Consumer	Technology	Accessories	479.95	107.99
2017	Consumer	Office Supplies	Art	23.92	1.79
2017	Consumer	Office Supplies	Binders	51.31	17.96
2017	Consumer	Furniture	Furnishings	155.25	46.58
2017	Consumer	Office Supplies	Storage	14.03	4.07
2017	Corporate	Office Supplies	Paper	12.22	4.43
2017	Corporate	Office Supplies	Binders	2.30	-3.57
2017	Corporate	Office Supplies	Binders	9.36	-16.38
2017	Consumer	Office Supplies	Storage	146.35	-32.93
2017	Home Office	Technology	Machines	"3,404.50"	1668.21
2017	Home Office	Technology	Accessories	101.34	8.11
2017	Consumer	Furniture	Bookcases	917.92	75.59
2017	Consumer	Office Supplies	Paper	38.88	19.05
2017	Home Office	Office Supplies	Paper	74.35	23.24
2017	Corporate	Office Supplies	Paper	97.82	45.98
2017	Corporate	Technology	Accessories	103.12	10.31
2017	Consumer	Office Supplies	Supplies	11.18	0.84
2017	Consumer	Office Supplies	Storage	153.58	-32.64
2017	Consumer	Office Supplies	Appliances	2.26	-5.21
2017	Consumer	Office Supplies	Appliances	0.44	-1.11
2017	Consumer	Office Supplies	Paper	146.18	47.51
2017	Corporate	Furniture	Chairs	760.12	-43.44
2017	Corporate	Furniture	Furnishings	38.78	7.27
2017	Corporate	Technology	Accessories	122.33	1.53
2017	Home Office	Office Supplies	Binders	6.89	-11.02
2017	Home Office	Furniture	Tables	457.49	-84.96
2017	Corporate	Office Supplies	Storage	129.30	6.47
2017	Corporate	Office Supplies	Binders	11.57	3.76
2017	Consumer	Furniture	Furnishings	50.32	21.13
2017	Consumer	Office Supplies	Paper	24.56	11.54
2017	Consumer	Technology	Accessories	239.97	71.99
2017	Consumer	Office Supplies	Labels	9.82	4.81
2017	Consumer	Technology	Accessories	149.95	15.00
2017	Consumer	Office Supplies	Binders	51.31	18.60
2017	Consumer	Office Supplies	Paper	31.10	10.89
2017	Consumer	Office Supplies	Art	5.25	0.59
2017	Consumer	Office Supplies	Storage	4.46	0.33
2017	Consumer	Office Supplies	Paper	32.40	15.55
2017	Consumer	Technology	Phones	503.96	125.99
2017	Consumer	Furniture	Furnishings	17.92	2.46
2017	Consumer	Office Supplies	Binders	41.26	-34.38
2017	Home Office	Office Supplies	Binders	82.40	40.38
2017	Home Office	Office Supplies	Binders	6.24	3.06
2017	Home Office	Office Supplies	Paper	447.84	219.44
2017	Consumer	Office Supplies	Envelopes	37.61	12.69
2017	Home Office	Office Supplies	Binders	10.33	-7.58
2017	Home Office	Office Supplies	Binders	31.16	-23.89
2017	Home Office	Office Supplies	Storage	8.93	0.67
2017	Consumer	Office Supplies	Binders	3.04	-5.01
2017	Home Office	Furniture	Chairs	487.96	146.39
2017	Consumer	Office Supplies	Paper	21.74	6.80
2017	Consumer	Office Supplies	Art	95.92	25.90
2017	Corporate	Office Supplies	Art	385.60	111.82
2017	Corporate	Office Supplies	Art	35.82	11.82
2017	Consumer	Furniture	Furnishings	276.69	49.80
2017	Consumer	Furniture	Chairs	172.76	32.63
2017	Corporate	Office Supplies	Binders	182.99	-320.24
2017	Corporate	Office Supplies	Paper	10.27	3.21
2017	Consumer	Office Supplies	Fasteners	2.88	1.35
2017	Consumer	Office Supplies	Binders	102.93	48.38
2017	Home Office	Office Supplies	Labels	71.04	26.64
2017	Home Office	Office Supplies	Art	5.34	0.73
2017	Home Office	Office Supplies	Fasteners	11.30	-2.12
2017	Consumer	Furniture	Tables	871.40	148.14
2017	Consumer	Technology	Phones	148.48	16.70
2017	Consumer	Furniture	Bookcases	400.78	-5.01
2017	Consumer	Office Supplies	Storage	83.76	1.68
2017	Home Office	Office Supplies	Paper	4.54	2.04
2017	Home Office	Office Supplies	Art	15.92	5.41
2017	Home Office	Technology	Phones	543.92	135.98
2017	Consumer	Furniture	Furnishings	526.45	31.59
2017	Consumer	Technology	Accessories	431.93	64.79
2017	Consumer	Technology	Phones	239.97	67.19
2017	Consumer	Technology	Phones	358.20	41.79
2017	Consumer	Technology	Phones	545.92	72.79
2017	Corporate	Office Supplies	Labels	13.87	4.68
2017	Corporate	Furniture	Chairs	273.55	-13.68
2017	Consumer	Office Supplies	Storage	272.94	0.00
2017	Corporate	Office Supplies	Binders	102.37	37.11
2017	Corporate	Office Supplies	Supplies	28.40	8.24
2017	Corporate	Office Supplies	Storage	713.88	214.16
2017	Corporate	Office Supplies	Paper	68.52	31.52
2017	Home Office	Furniture	Chairs	191.65	31.94
2017	Consumer	Office Supplies	Paper	20.07	9.23
2017	Corporate	Office Supplies	Paper	19.44	9.33
2017	Corporate	Furniture	Furnishings	126.30	40.42
2017	Corporate	Technology	Accessories	"1,287.45"	244.62
2017	Corporate	Office Supplies	Storage	"1,295.78"	310.99
2017	Consumer	Office Supplies	Appliances	362.94	90.74
2017	Consumer	Office Supplies	Binders	11.54	5.77
2017	Consumer	Office Supplies	Binders	312.55	101.58
2017	Corporate	Office Supplies	Paper	5.18	1.81
2017	Consumer	Office Supplies	Binders	895.92	302.37
2017	Consumer	Office Supplies	Storage	130.71	39.21
2017	Consumer	Office Supplies	Art	11.68	3.04
2017	Consumer	Technology	Accessories	62.31	22.43
2017	Corporate	Furniture	Bookcases	638.82	185.26
2017	Corporate	Office Supplies	Supplies	30.69	7.98
2017	Corporate	Furniture	Furnishings	25.16	8.55
2017	Consumer	Office Supplies	Appliances	21.39	-54.55
2017	Consumer	Furniture	Tables	307.31	-39.51
2017	Consumer	Furniture	Bookcases	410.00	-96.47
2017	Home Office	Office Supplies	Binders	75.79	25.58
2017	Consumer	Furniture	Tables	"1,044.63"	-295.98
2017	Consumer	Office Supplies	Storage	248.57	67.11
2017	Consumer	Furniture	Furnishings	22.23	9.78
2017	Home Office	Technology	Phones	"1,001.58"	125.20
2017	Home Office	Furniture	Chairs	569.06	-178.85
2017	Home Office	Furniture	Furnishings	14.22	-10.31
2017	Corporate	Furniture	Furnishings	19.52	5.37
2017	Consumer	Furniture	Bookcases	436.00	5.13
2017	Consumer	Office Supplies	Paper	204.95	100.43
2017	Corporate	Office Supplies	Storage	"1,085.42"	282.21
2017	Home Office	Office Supplies	Storage	443.92	13.32
2017	Home Office	Office Supplies	Binders	169.99	78.20
2017	Home Office	Office Supplies	Paper	25.92	12.44
2017	Home Office	Office Supplies	Paper	163.96	59.44
2017	Home Office	Office Supplies	Binders	5.23	-8.11
2017	Consumer	Furniture	Furnishings	23.99	5.52
2017	Consumer	Technology	Phones	287.97	77.75
2017	Corporate	Office Supplies	Art	9.55	1.55
2017	Consumer	Technology	Phones	167.97	62.99
2017	Corporate	Office Supplies	Paper	273.90	92.44
2017	Corporate	Technology	Machines	597.13	49.76
2017	Consumer	Furniture	Furnishings	545.85	114.63
2017	Home Office	Office Supplies	Paper	32.90	11.10
2017	Home Office	Furniture	Tables	215.15	-103.99
2017	Home Office	Office Supplies	Paper	30.96	11.22
2017	Home Office	Technology	Accessories	59.98	26.39
2017	Home Office	Technology	Machines	"2,395.20"	209.58
2017	Home Office	Technology	Accessories	"1,687.80"	742.63
2017	Home Office	Technology	Phones	7.99	2.70
2017	Home Office	Technology	Accessories	258.90	93.20
2017	Home Office	Office Supplies	Paper	24.56	11.54
2017	Consumer	Furniture	Furnishings	129.39	54.34
2017	Consumer	Office Supplies	Storage	87.92	0.88
2017	Consumer	Technology	Accessories	24.00	-2.70
2017	Consumer	Furniture	Furnishings	102.30	26.60
2017	Corporate	Furniture	Furnishings	332.03	-348.63
2017	Corporate	Office Supplies	Binders	11.39	-17.66
2017	Corporate	Office Supplies	Paper	15.55	5.64
2017	Corporate	Office Supplies	Paper	31.10	11.28
2017	Corporate	Office Supplies	Binders	6.32	-10.42
2017	Corporate	Technology	Phones	79.96	22.39
2017	Corporate	Office Supplies	Binders	2.95	-2.26
2017	Corporate	Office Supplies	Paper	16.06	5.82
2017	Consumer	Furniture	Chairs	239.24	23.92
2017	Consumer	Furniture	Chairs	122.14	-13.74
2017	Consumer	Office Supplies	Binders	17.47	6.33
2017	Corporate	Technology	Accessories	252.00	93.24
2017	Consumer	Furniture	Bookcases	87.21	-45.35
2017	Consumer	Office Supplies	Paper	15.55	5.44
2017	Consumer	Technology	Phones	683.99	-114.00
2017	Consumer	Office Supplies	Storage	13.39	1.00
2017	Consumer	Technology	Accessories	16.78	4.82
2017	Consumer	Technology	Accessories	527.92	85.79
2017	Consumer	Office Supplies	Fasteners	5.94	0.12
2017	Consumer	Office Supplies	Art	7.56	3.10
2017	Consumer	Office Supplies	Paper	24.56	11.54
2017	Consumer	Office Supplies	Art	12.96	4.15
2017	Home Office	Furniture	Furnishings	145.90	62.74
2017	Consumer	Furniture	Furnishings	198.46	99.23
2017	Consumer	Office Supplies	Labels	786.48	385.38
2017	Consumer	Office Supplies	Binders	23.17	7.82
2017	Consumer	Technology	Accessories	50.00	10.50
2017	Consumer	Office Supplies	Labels	75.18	35.33
2017	Home Office	Furniture	Furnishings	15.84	4.91
2017	Home Office	Office Supplies	Binders	86.38	30.23
2017	Home Office	Office Supplies	Art	18.24	6.20
2017	Home Office	Office Supplies	Art	13.12	4.33
2017	Corporate	Furniture	Furnishings	83.92	5.87
2017	Corporate	Technology	Accessories	141.90	58.18
2017	Corporate	Furniture	Furnishings	39.98	9.20
2017	Corporate	Office Supplies	Art	28.91	8.67
2017	Corporate	Office Supplies	Art	174.95	45.49
2017	Home Office	Office Supplies	Paper	52.76	24.27
2017	Consumer	Office Supplies	Binders	1.08	-0.79
2017	Corporate	Office Supplies	Art	8.84	2.98
2017	Corporate	Office Supplies	Appliances	58.46	-146.16
2017	Consumer	Office Supplies	Storage	228.92	14.31
2017	Home Office	Furniture	Furnishings	526.45	31.59
2017	Consumer	Office Supplies	Paper	274.80	134.65
2017	Consumer	Office Supplies	Storage	195.64	3.91
2017	Consumer	Technology	Phones	257.98	74.81
2017	Consumer	Office Supplies	Art	119.04	48.81
2017	Consumer	Furniture	Furnishings	18.84	7.91
2017	Home Office	Office Supplies	Storage	298.46	26.12
2017	Corporate	Office Supplies	Appliances	41.91	10.90
2017	Corporate	Office Supplies	Labels	8.67	4.07
2017	Consumer	Technology	Accessories	132.60	17.24
2017	Consumer	Office Supplies	Art	30.32	11.82
2017	Corporate	Technology	Accessories	"1,287.45"	244.62
2017	Corporate	Office Supplies	Appliances	168.10	43.71
2017	Corporate	Technology	Phones	71.95	5.40
2017	Corporate	Office Supplies	Binders	29.80	9.31
2017	Consumer	Office Supplies	Paper	3.82	1.19
2017	Consumer	Technology	Phones	39.59	-7.26
2017	Consumer	Furniture	Furnishings	91.01	19.34
2017	Corporate	Office Supplies	Storage	360.38	93.70
2017	Corporate	Office Supplies	Paper	13.56	6.24
2017	Consumer	Office Supplies	Binders	4.45	1.45
2017	Consumer	Furniture	Furnishings	276.69	49.80
2017	Consumer	Office Supplies	Fasteners	4.96	2.33
2017	Consumer	Office Supplies	Art	71.92	20.86
2017	Consumer	Furniture	Furnishings	18.84	7.91
2017	Consumer	Technology	Accessories	140.97	19.74
2017	Consumer	Technology	Phones	470.38	52.92
2017	Consumer	Office Supplies	Paper	9.25	3.35
2017	Consumer	Technology	Phones	"1,889.95"	-377.99
2017	Consumer	Office Supplies	Storage	62.04	4.65
2017	Consumer	Furniture	Furnishings	396.92	148.85
2017	Consumer	Office Supplies	Storage	239.46	17.96
2017	Consumer	Office Supplies	Art	13.12	2.13
2017	Consumer	Office Supplies	Binders	26.55	13.01
2017	Consumer	Furniture	Tables	310.44	-48.78
2017	Consumer	Office Supplies	Art	6.56	1.90
2017	Consumer	Office Supplies	Labels	7.83	3.60
2017	Consumer	Technology	Accessories	41.90	8.80
2017	Consumer	Furniture	Chairs	664.15	88.55
2017	Consumer	Office Supplies	Paper	8.96	4.39
2017	Corporate	Office Supplies	Appliances	179.94	50.38
2017	Corporate	Furniture	Tables	872.94	157.13
2017	Corporate	Office Supplies	Paper	12.96	6.22
2017	Consumer	Furniture	Chairs	71.37	-1.02
2017	Home Office	Office Supplies	Art	2.91	0.91
2017	Consumer	Furniture	Chairs	242.35	15.15
2017	Consumer	Furniture	Furnishings	7.90	2.17
2017	Home Office	Technology	Phones	269.98	67.50
2017	Home Office	Office Supplies	Paper	99.90	47.95
2017	Home Office	Furniture	Furnishings	39.08	14.46
2017	Home Office	Technology	Copiers	479.98	90.00
2017	Corporate	Office Supplies	Paper	32.40	15.55
2017	Corporate	Office Supplies	Envelopes	57.90	28.95
2017	Corporate	Office Supplies	Storage	10.56	0.00
2017	Corporate	Furniture	Bookcases	"1,194.17"	210.74
2017	Consumer	Furniture	Tables	801.60	-448.90
2017	Consumer	Furniture	Chairs	161.57	10.10
2017	Consumer	Office Supplies	Paper	16.10	5.23
2017	Consumer	Office Supplies	Binders	7.66	-6.12
2017	Consumer	Furniture	Chairs	311.98	-42.90
2017	Consumer	Technology	Copiers	599.97	70.00
2017	Consumer	Furniture	Chairs	198.74	-14.20
2017	Consumer	Office Supplies	Supplies	9.18	1.15
2017	Consumer	Office Supplies	Storage	69.71	8.71
2017	Consumer	Furniture	Furnishings	8.79	-5.71
2017	Corporate	Office Supplies	Labels	14.62	6.87
2017	Corporate	Office Supplies	Appliances	416.32	112.41
2017	Corporate	Office Supplies	Binders	43.00	20.21
2017	Corporate	Furniture	Chairs	182.94	27.44
2017	Corporate	Office Supplies	Binders	60.83	30.42
2017	Corporate	Technology	Accessories	389.97	132.59
2017	Corporate	Office Supplies	Binders	735.98	331.19
2017	Corporate	Office Supplies	Paper	13.36	6.41
2017	Corporate	Furniture	Chairs	163.76	25.47
2017	Corporate	Furniture	Furnishings	183.92	31.27
2017	Home Office	Office Supplies	Paper	6.48	3.18
2017	Consumer	Technology	Phones	71.93	6.29
2017	Consumer	Office Supplies	Art	25.99	7.54
2017	Home Office	Office Supplies	Binders	33.93	-22.62
2017	Home Office	Office Supplies	Storage	222.32	25.01
2017	Home Office	Technology	Phones	210.56	-52.64
2017	Consumer	Office Supplies	Art	101.94	29.56
2017	Consumer	Technology	Phones	271.96	67.99
2017	Consumer	Furniture	Furnishings	8.80	3.87
2017	Consumer	Office Supplies	Art	19.68	5.71
2017	Consumer	Furniture	Bookcases	302.94	69.68
2017	Consumer	Office Supplies	Binders	14.94	7.17
2017	Consumer	Office Supplies	Supplies	231.72	11.59
2017	Consumer	Office Supplies	Paper	16.34	7.68
2017	Consumer	Furniture	Chairs	225.30	22.53
2017	Consumer	Office Supplies	Binders	50.35	17.62
2017	Consumer	Office Supplies	Appliances	17.48	4.54
2017	Corporate	Office Supplies	Art	3.52	1.69
2017	Corporate	Technology	Phones	"1,626.19"	121.96
2017	Consumer	Furniture	Tables	124.40	-21.33
2017	Corporate	Office Supplies	Binders	2.86	-4.58
2017	Corporate	Office Supplies	Binders	94.19	-164.84
2017	Consumer	Office Supplies	Binders	2.11	-3.38
2017	Corporate	Technology	Phones	29.97	14.09
2017	Consumer	Furniture	Chairs	526.34	-75.19
2017	Corporate	Office Supplies	Binders	13.13	4.27
2017	Consumer	Office Supplies	Art	11.68	5.49
2017	Consumer	Technology	Accessories	159.75	11.18
2017	Corporate	Office Supplies	Labels	41.40	19.87
2017	Home Office	Office Supplies	Binders	13.92	4.35
2017	Corporate	Office Supplies	Paper	63.31	20.58
2017	Home Office	Technology	Accessories	399.95	143.98
2017	Consumer	Office Supplies	Binders	15.19	5.51
2017	Consumer	Office Supplies	Paper	58.32	27.99
2017	Consumer	Office Supplies	Art	121.54	15.19
2017	Corporate	Technology	Copiers	"2,399.96"	839.99
2017	Consumer	Office Supplies	Labels	20.23	9.51
2017	Consumer	Office Supplies	Labels	3.30	1.07
2017	Consumer	Furniture	Furnishings	20.10	3.01
2017	Consumer	Office Supplies	Supplies	37.75	4.25
2017	Consumer	Furniture	Tables	138.59	-34.65
2017	Consumer	Office Supplies	Storage	259.92	-25.99
2017	Consumer	Office Supplies	Paper	20.74	7.26
2017	Home Office	Furniture	Tables	298.12	-4.26
2017	Corporate	Technology	Accessories	"1,649.95"	659.98
2017	Corporate	Furniture	Chairs	362.35	45.29
2017	Consumer	Furniture	Furnishings	91.03	-2.28
2017	Consumer	Furniture	Furnishings	14.89	4.02
2017	Consumer	Technology	Phones	543.92	135.98
2017	Consumer	Furniture	Furnishings	23.88	10.51
2017	Consumer	Office Supplies	Paper	26.20	12.05
2017	Consumer	Office Supplies	Paper	12.96	6.22
2017	Consumer	Technology	Accessories	234.95	32.89
2017	Consumer	Furniture	Chairs	194.85	12.18
2017	Corporate	Office Supplies	Binders	9.98	3.62
2017	Corporate	Office Supplies	Storage	14.98	4.19
2017	Corporate	Technology	Phones	"1,145.60"	100.24
2017	Consumer	Office Supplies	Appliances	34.85	6.53
2017	Consumer	Technology	Phones	22.00	1.38
2017	Consumer	Office Supplies	Art	4.37	0.38
2017	Consumer	Technology	Accessories	90.57	11.77
2017	Corporate	Office Supplies	Fasteners	2.90	0.47
2017	Corporate	Technology	Phones	124.79	15.60
2017	Consumer	Office Supplies	Art	60.12	22.24
2017	Consumer	Office Supplies	Binders	33.48	16.41
2017	Consumer	Technology	Phones	461.97	133.97
2017	Consumer	Office Supplies	Appliances	137.62	60.55
2017	Consumer	Furniture	Chairs	302.67	72.64
2017	Consumer	Furniture	Bookcases	115.96	25.51
2017	Consumer	Office Supplies	Storage	330.40	85.90
2017	Consumer	Office Supplies	Labels	26.25	12.60
2017	Home Office	Office Supplies	Binders	76.78	-53.74
